Sl. No,State/UT,State/UT/District,Murder (Sec.302 IPC) - Murder (Sec.302 IPC) (Col.4+Col.5) - Col. ( 3),Murder (Sec.302 IPC) - Murder with Rape/POCSO - Col. ( 4),Murder (Sec.302 IPC) - Other Murder - Col. ( 5),Abetment of Suicide of Child (Sec.305 IPC) - Col. ( 6),Attempt to Commit Murder (Sec.307 IPC) - Col. ( 7),Infanticide (Sec.315 IPC) - Col. ( 8),Foeticide (Sec. 315 & 316 IPC) - Col. ( 9),Exposure and Abandonment (Sec.317 IPC) - Col. ( 10),"Simple Hurt (Sec.323 r/w IPC,324,332,353,327,328,330 IPC) - Col. ( 11)","Grievous Hurt (Sec.325, 32,326A, 326B,329,331, 333, 335 IPC) - Col. ( 12)","Kidnapping and Abduction of Children - Kidnapping and Abduction of Children (Sec. 363, 363A, 364, 364A, 365, 366, 366A, 367, 368 & 369 IPC) (Total) (Col.14+Col.17 to 23) - Col. ( 13)",Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - Kidnapping and Abduction (Sec. 363 IPC) (Col.15+Col.16) - Col. ( 14),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - A) Missing Children Deemed as Kidnapped - Col. ( 15),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - B) Other Kidnapping & Abduction - Col. ( 16),Kidnapping and Abduction of Children - Kidnapping and Abduction for the Purpose of Begging (Sec. 363A IPC) - Col. ( 17),Kidnapping and Abduction of Children - Kidnapping and Abduction in order to Murder (Sec. 364 IPC) - Col. ( 18),Kidnapping and Abduction of Children - Kidnapping for Ransom (Sec.364A IPC) - Col. ( 19),Kidnapping and Abduction of Children - Kidnapping and Abduction of Minor Girls to compel her for marriage (Sec.366 IPC) - Col. ( 20),Kidnapping and Abduction of Children - Procuration of Minor Girls (Sec.366 A IPC) - Col. ( 21),Kidnapping and Abduction of Children - Importation of Girls from Foreign Country (Sec.36-B IPC) - Col. ( 22),Kidnapping and Abduction of Children - Other Kidnapping & Abduction - Col. ( 23),Human Trafficking (Secs. 370 & 370A IPC) (Children only) - Col. ( 24),Selling of Minors for Prostitution (Sec. 372 IPC) - Selling of Minors for Prostitution (Total) (Col.26+Col.27) - Col. ( 25),Selling of Minors for Prostitution (Sec. 372 IPC) - Boys - Col. ( 26),Selling of Minors for Prostitution (Sec. 372 IPC) - Girls - Col. ( 27),Buying of Minors for Prostitution (Sec. 373 IPC) - Buying of Minors for Prostitution (Total) (Col.29+Col.30) - Col. ( 28),Buying of Minors for Prostitution (Sec. 373 IPC) - Boys - Col. ( 29),Buying of Minors for Prostitution (Sec. 373 IPC) - Girls - Col. ( 30),Rape (Sec. 376 IPC) - Col. ( 31),Attempt to Commit Rape (Sec. 376 r/w 511 IPC) - Col. ( 32),Assault on Women with Intent to Outrage her Modesty (Sec. 354 IPC) - Col. ( 33),Insult to the Modesty of Women (Sec. 509 IPC) - Col. ( 34),Other IPC Crimes - Col. ( 35),Total IPC Crimes Against Children - Col. ( 36),"Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Protection of Children from Sexual Offences Act (Total) (Col.38+41+44+47+50+53) - Col. ( 37)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 & 6 of POCSO Act or POCSO Act (Section 4 & 6) r/w Section 376 IPC - Section 4 & 6 of POCSO Act or POCSO Act (Section 4 & 6) r/w Section 376 IPC (Total) (Col.39+Col.40) -Col. ( 38)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 & 6 of POCSO Act or POCSO Act (Section 4 & 6) r/w Section 376 IPC - A) Girls - Col. ( 39)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 & 6 of POCSO Act or POCSO Act (Section 4 & 6) r/w Section 376 IPC - B) Boys - Col. ( 40)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 8 & 10 of POCSO Act or POCSO Act (Section 8 & 10) r/w Section 354 IPC - Section 8 & 10 of POCSO Act or POCSO Act (Section 8 & 10) r/w Section 354 IPC (Total)(Col.42+Col.43) - Col. ( 41)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 8 & 10 of POCSO Act or POCSO Act (Section 8 & 10) r/w Section 354 IPC - A) Girls - Col. ( 42)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 8 & 10 of POCSO Act or POCSO Act (Section 8 & 10) r/w Section 354 IPC - B) Boys - Col. ( 43)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 12 of POCSO Act or POCSO Act (Section 12) r/w Section 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) r/w Section 509 IPC (Total) (Col.45+Col.46) - Col. ( 44)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 12 of POCSO Act or POCSO Act (Section 12) r/w Section 509 IPC - A) Girls - Col. ( 45)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 12 of POCSO Act or POCSO Act (Section 12) r/w Section 509 IPC - B) Boys - Col. ( 46)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 14 & 15 of POCSO Act - Section 14 & 15 of POCSO Act (Total) (Col.48+Col.49) - Col. ( 47)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 14 & 15 of POCSO Act - A) Girls - Col. ( 48)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 14 & 15 of POCSO Act - B) Boys - Col. ( 49)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - POCSO Act r/w Section 377 IPC - POCSO Act r/w Section 377 IPC (Total) (Col.51+ Col.52) - Col. ( 50)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - POCSO Act r/w Section 377 IPC - A) Girls - Col. ( 51)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - POCSO Act r/w Section 377 IPC - B) Boys - Col. ( 52)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Sections 17 to 22 of POCSO Act - Sections 17 to 22 of POCSO Act (Col.54+Col.55) - Col. ( 53)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Sections 17 to 22 of POCSO Act - A) Girls - Col. ( 54)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Sections 17 to 22 of POCSO Act - B) Boys - Col. ( 55)",Juveniles Justice (Care and Protection of Children) Act - Juveniles Justice (Care and Protection of Children) Act (Total) (Col.57+Col.58) - Col. ( 56),Juveniles Justice (Care and Protection of Children) Act - A) Offences by Care Takers/ In-charge of Juvenile Homes - Col. ( 57),Juveniles Justice (Care and Protection of Children) Act - B) Other Offences - Col. ( 58),"Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) (Col.60+Col.61+Col.62) - Col. ( 59)","Immoral Traffic (Prevention) Act, 1956 - A) Procuring, inducing Children for the sake of prostitution (Sec. 5) - Col. ( 60)","Immoral Traffic (Prevention) Act, 1956 - B) Detaining a person in premises where prostitution is carried on (Sec. 6) - Col. ( 61)","Immoral Traffic (Prevention) Act, 1956 - C) Others - Col. ( 62)",Child Labour (Prohibition & Regulation) Act - Col. ( 63),Prohibition of Child Marriage Act - Col. ( 64),Transplantation of Human Organs Act - Col. ( 65),Cyber Crimes/Information Technology Act - Cyber Crimes/ Information Technology Act (Col.67+Col.68) - Col. ( 66),Cyber Crimes/Information Technology Act - A) Publishing or Transmitting of material depicting children in sexually explicit act - Col. ( 67),Cyber Crimes/Information Technology Act - B) Other Cyber Crimes against Children - Col. ( 68),Other SLL crimes - Col. ( 69),Total SLL Crimes against Children - Col. ( 70),Total Crimes against Children (IPC+ SLL) - Col. ( 71)
26,Andhra Pradesh,Vizianagaram,0,0,0,1,0,0,0,1,1,0,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,79,45,21,21,0,23,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,47,126
27,Andhra Pradesh,West Godavari,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,109,48,48,0,60,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,115
28,Andhra Pradesh,YSR,3,0,3,0,0,0,0,1,0,0,10,3,0,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,4,0,0,6,24,76,34,34,0,20,20,0,20,20,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,79,103
Total Districts,Total Districts,Total Districts,30,0,30,18,13,0,3,18,105,9,519,352,32,320,2,1,6,99,55,0,4,3,0,0,0,0,0,0,0,31,0,0,229,978,2136,1002,1001,1,682,682,0,439,438,1,3,3,0,8,1,7,2,2,0,20,4,16,1,0,0,1,15,26,0,101,99,2,31,2330,3308
1,Arunachal Pradesh,Anjaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2,Arunachal Pradesh,Changlang,1,0,1,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,16
3,Arunachal Pradesh,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Arunachal Pradesh,Dibang Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arunachal Pradesh,Kameng East,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6,Arunachal Pradesh,Kameng West,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
7,Arunachal Pradesh,Kurung Kumey,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,Arunachal Pradesh,Lohit,1,0,1,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
9,Arunachal Pradesh,Longding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10,Arunachal Pradesh,Lower Dibang Valley,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,Arunachal Pradesh,Papum Pare City,0,0,0,0,1,0,0,0,0,1,18,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,24,15,15,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,46
12,Arunachal Pradesh,Papum Pare Rural,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
13,Arunachal Pradesh,Siang East,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
14,Arunachal Pradesh,Siang Upper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
15,Arunachal Pradesh,Siang West,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
16,Arunachal Pradesh,Subansiri Lower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,Arunachal Pradesh,Subansiri Upper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
18,Arunachal Pradesh,Tawang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,Arunachal Pradesh,Tirap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Arunachal Pradesh,Namsai,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
21,Arunachal Pradesh,Siang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22,Arunachal Pradesh,Kamle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,Arunachal Pradesh,Kra Dadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,Arunachal Pradesh,Lower Siang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25,Arunachal Pradesh,Leparada,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
26,Arunachal Pradesh,Shiyomi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,Arunachal Pradesh,Pakkessang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Total Districts,Total Districts,Total Districts,4,0,4,0,1,0,0,0,1,1,38,35,19,16,0,0,0,1,0,0,2,2,0,0,0,0,0,0,30,3,8,0,5,93,47,28,28,0,16,16,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,143
1,Assam,BIEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Assam,Barpeta,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,68,40,40,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,93,129
3,Assam,Baksa,1,0,1,0,0,0,0,0,0,0,37,25,25,0,2,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,27,21,21,0,3,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,35,74
4,Assam,Bongaigaon,1,0,1,0,0,0,0,0,0,0,48,1,0,1,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,61,47,47,0,9,9,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,10,10,0,0,83,133
5,Assam,CID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Assam,Cachar,3,0,3,0,0,0,0,0,4,0,65,0,0,0,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,12,84,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,62,146
7,Assam,Chirang,0,0,0,0,0,0,0,0,0,0,44,20,18,2,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,24,24,0,9,9,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,42,86
8,Assam,Darrang,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,13,0,0,0,0,0,80,82
9,Assam,Dhemaji,1,0,1,0,0,0,0,0,0,0,40,2,0,2,0,0,0,37,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,44,40,32,32,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,45,89
10,Assam,Dhubri,0,0,0,0,1,0,0,0,0,7,139,4,0,4,11,1,0,0,14,0,109,0,0,0,0,0,0,0,0,0,0,0,17,164,88,72,72,0,11,11,0,4,4,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,11,0,0,0,0,0,103,267
11,Assam,Dibrugarh,0,0,0,0,0,0,0,0,0,0,70,40,40,0,0,0,0,29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,72,64,41,41,0,19,19,0,3,3,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,5,1,0,0,0,0,0,74,146
12,Assam,GRP,1,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
13,Assam,Goalpara,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,55
14,Assam,Golaghat,0,0,0,0,0,0,0,0,0,0,13,5,0,5,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,39,32,32,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,50,63
15,Assam,Guwahati City,3,1,2,6,0,0,0,0,0,0,270,128,128,0,0,0,1,77,9,0,55,2,0,0,0,0,0,0,0,0,0,0,0,281,106,60,60,0,28,28,0,12,12,0,3,3,0,3,3,0,0,0,0,10,10,0,0,0,0,0,20,5,0,0,0,0,0,141,422
16,Assam,Hailakandi,1,0,1,0,0,0,0,0,0,0,30,27,26,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,55,36,36,0,11,11,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,4,0,0,0,0,0,63,95
17,Assam,Hamren,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,9,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27
18,Assam,Jorhat,0,0,0,0,0,0,0,0,0,0,24,17,17,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,38,17,17,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,41,65
19,Assam,Kamrup,1,0,1,0,0,0,0,0,0,0,63,26,26,0,0,0,0,16,11,0,10,3,0,0,0,0,0,0,0,0,0,0,0,67,99,70,70,0,21,21,0,7,7,0,1,1,0,0,0,0,0,0,0,12,0,12,0,0,0,0,1,8,0,17,5,12,0,137,204
20,Assam,Karbi Anglong,0,0,0,0,0,0,0,0,0,0,45,35,35,0,0,0,0,3,1,0,6,2,0,0,0,0,0,0,1,0,0,0,0,48,21,17,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,70
21,Assam,Karimganj,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,44,27,27,0,10,10,0,7,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,7,0,1,1,0,0,59,73
22,Assam,Kokrajhar,1,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,6,0,21,4,0,0,0,0,0,0,0,0,0,0,4,36,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,55,91
23,Assam,Lakhimpur,0,0,0,0,0,0,0,0,0,0,59,30,12,18,0,0,0,19,10,0,0,3,2,0,2,0,0,0,0,0,0,0,4,68,48,36,36,0,10,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,52,120
24,Assam,Morigaon,0,0,0,0,0,0,0,0,0,0,109,86,0,86,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,116,85,85,0,18,18,0,10,10,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,12,0,3,3,0,0,138,247
25,Assam,Dima Hasao,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,13
26,Assam,Nagaon,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,18,47,108,87,87,0,13,13,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,117,164
27,Assam,Nalbari,0,0,0,1,0,0,0,0,0,2,52,13,0,13,3,0,0,27,4,0,5,0,1,1,0,0,0,0,0,0,0,0,0,56,24,10,10,0,5,5,0,7,7,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,3,1,0,1,0,1,0,30,86
28,Assam,RPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Assam,SOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Assam,STF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Assam,Sibsagar,0,0,0,0,0,0,0,0,0,0,40,2,2,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,32,22,22,0,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,2,0,0,0,0,0,46,87
32,Assam,Sonitpur,0,0,0,0,0,0,0,0,0,0,109,30,0,30,0,0,0,39,15,0,25,6,0,0,0,0,0,0,2,4,35,0,0,156,49,25,25,0,18,18,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,205
